%eval_id interface radius         time_gap       strength_neighbor range_neighbor strength_geometry range_geometry desired_speed  least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 
21       NO_ID      0.1007928328   0.9577443578   1.703418994    0.3363632989   1.392920624    0.1047017584   1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            3.75514        -0.75436       2.63283        1.96409        -0.65344       1.02269        5.2964         -1.30969       1.74778        2.72109        -2.59744       2.31256        -9.35306       0.31337        -2.64365       4.18347        -0.7657        1.58798        8.19246        -1.05627       2.60738        
22       NO_ID      0.177319496    0.3011073177   1.350533509    0.3197457057   9.055082236    0.03609144621  1.55           3.6384         -2.90645       10.84809       6.17256        -3.05515       16.02262       6.22166        -2.51954       9.47928        -16.55012      4.87542        10.20285       -16.44467      -1.99183       -6.64533       -13.63819      0.68886        5.34374        -15.76866      7.05851        14.13067       -16.42688      3.98495        18.45425       -16.20457      6.43773        20.49463       -15.83105      7.42828        19.96745       
23       NO_ID      0.1303157542   0.4389880963   2.293527109    0.2795067292   7.976333422    0.1225308911   1.55           8.21197        -0.15414       5.61399        10.75817       -0.35031       8.08936        9.17499        -0.20397       5.78374        -16.19717      7.69369        -0.377         -10.83423      3.97249        -4.09555       -14.75011      7.1109         -5.34275       -16.66667      7.7804         56.43899       -14.50056      6.41381        -3.85201       -12.25905      4.65361        -2.80834       -13.86059      6.03112        -2.20483       
24       NO_ID      0.1455925281   1.049363362    3.470151445    0.1716911974   5.559641224    0.02245731042  1.55           -5.29799       -0.26582       -3.41425       -5.67862       -1.22993       -2.91866       -7.19236       -1.36273       -3.542         1.61142        -1.00281       4.65916        -16.55567      -2.62998       2.1539         3.15789        -2.12303       4.66188        -5.03401       -0.28185       -0.24042       -14.02897      5.5574         -2.03367       -16.4357       1.47453        16.09047       -16.38813      3.46692        18.04645       
25       NO_ID      0.1649561472   0.8789003456   7.634219876    0.193900655    7.768926937    0.1785812658   1.55           -7.45567       -3.20078       -1.67486       -6.97855       -3.02767       -1.71149       -7.96846       -2.76834       -2.98475       -16.66667      4.87542        2.43838        -16.08686      0.94531        -6.46753       -16.66667      3.32353        8.76347        -16.66667      7.7804         31.09393       -16.66667      1.42537        11.20245       -16.66667      1.24687        25.89268       -16.66667      1.05494        33.87286       
26       NO_ID      0.1324636466   0.7715249764   6.686370742    0.3872728711   3.429852997    0.1715772513   1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -14.33571      -0.83952       4.6815         -16.66667      -10            -10            -14.01675      -1.03909       2.56           -15.54416      2.23587        10.04205       -16.66667      -10            -10            -9.39112       -2.85326       9.38036        -10.39955      -2.46414       10.3022        
27       NO_ID      0.1476933502   1.159297271    8.388236415    0.2318323922   2.727777821    0.01034704045  1.55           -5.83615       -4.13351       -0.14505       -6.49017       -4.04901       -0.8507        -8.15269       -3.52316       -3.12392       -15.96761      4.02555        -7.30072       -15.11267      -0.60349       -4.15332       -16.03573      3.80914        -7.11281       -14.5339       2.50447        8.25075        -16.30698      1.27699        4.36196        -8.35176       -0.95781       3.7286         -9.14612       -0.43718       4.94289        
28       NO_ID      0.1102526154   0.6394663646   6.143384983    0.3472268732   5.839106754    0.09576381284  1.55           1.92912        -5.01621       10.52641       2.02867        -4.82056       9.81351        -0.39048       -4.15593       5.55441        -14.21916      0.08598        5.18905        -10.22869      -3.03676       5.07573        -13.89056      -0.12037       3.6289         -14.5339       0.00726        11.6806        -8.99338       -2.47648       4.49547        -8.35176       -2.38931       9.6364         -9.14612       -2.00192       11.76231       
29       NO_ID      0.1062414266   0.9970507545   3.290123457    0.2730727023   5.419410151    0.09170781893  1.55           0.1256         -0.331         0.00919        -0.2573        -0.66723       -0.44997       -2.87319       -0.15441       -2.49669       -13.98606      0.01021        4.17785        -9.78469       -1.50307       1.85842        -13.63819      -2.13292       5.97336        -14.42164      0.18553        6.19313        -14.86824      4.56098        0.09874        -8.23627       -0.01156       2.43184        -12.76713      4.75943        1.18434        
30       NO_ID      0.1334019204   0.7103566529   4.722222222    0.08854595336  2.604595336    0.04296982167  1.55           0.23637        2.51322        -2.49388       -0.61926       0.34724        -1.11282       -4.36921       -1.15506       -2.75595       4.60879        -0.57043       2.99991        3.39252        -0.71486       1.351          5.10597        -1.38482       2.02544        3.5461         -1.49534       1.33524        4.94588        0.38205        -2.66995       -13.89503      6.97356        1.63695        7.8105         -0.84151       -0.7919        
